ctd_serial_ID,time_GMT,ctd_scan_count,ctd_pressure_db,ctd_temp_C,ctd_conduct_mSpcm,ctd_sal_PSU,ctd_O2_temp_C,ctd_O2_mLpL,ctd_O2_umolpL,ctd_O2_sat_perc,ctd_O2_umolpkg,ctd_O2_mgpL,ctd_O2_GG_umolpkg
9509,2017-09-16 16:00:32,19440,2.5,18.527,51.498812,39.3261,18.5255,5.487,245.04,105.88,238.26,7.841,225.0254
9509,2017-09-16 16:20:32,19441,2.5,18.5299,51.511827,39.3345,18.5287,5.557,248.19,107.26,241.32,7.942,225.00055
9509,2017-09-16 16:40:32,19442,2.5,18.5288,51.502083,39.3271,18.5291,5.636,251.7,108.76,244.74,8.054,225.01622
9509,2017-09-16 17:00:32,19443,2.5,18.5649,51.534447,39.3204,18.5628,5.725,255.7,110.56,248.63,8.182,224.87802
9509,2017-09-16 17:20:32,19444,2.5,18.5288,51.507943,39.3322,18.5295,5.753,256.92,111.02,249.81,8.221,225.00857
9509,2017-09-16 17:40:32,19445,2.5,18.4635,51.459514,39.3532,18.4663,5.782,258.2,111.46,251.05,8.262,225.24596
9509,2017-09-16 18:00:32,19446,2.5,18.4481,51.453318,39.3626,18.4492,5.784,258.33,111.49,251.17,8.267,225.29498
9509,2017-09-16 18:20:32,19447,2.5,18.3668,51.377547,39.3753,18.3708,5.749,256.74,110.64,249.62,8.216,225.6115
9509,2017-09-16 18:40:33,19448,2.5,18.3516,51.346175,39.3628,18.3519,5.711,255.05,109.87,247.97,8.161,225.69337
9509,2017-09-16 19:00:33,19449,2.5,17.8134,50.365168,39.0283,17.7693,5.625,251.22,106.92,244.28,8.039,228.4601
9509,2017-09-16 19:20:33,19450,2.5,17.6241,50.217289,39.0812,17.6575,5.53,246.95,104.77,240.11,7.902,229.18142
9509,2017-09-16 19:40:34,19451,2.5,17.036,49.275063,38.8187,17.0577,5.269,235.3,98.56,228.79,7.529,232.12732
9509,2017-09-16 20:00:35,19452,2.5,16.397,48.301557,38.5688,16.4146,5,223.3,92.26,217.13,7.145,235.34788
9509,2017-09-16 20:20:36,19453,2.5,16.6116,48.646304,38.6696,16.6068,5.027,224.53,93.21,218.32,7.185,234.23016
9509,2017-09-16 20:40:36,19454,2.5,16.536,48.540108,38.6479,16.5358,5.021,224.24,92.94,218.04,7.176,234.60066
9509,2017-09-16 21:00:36,19455,2.5,17.7963,50.556114,39.2116,17.7246,5.26,234.92,100.07,228.4,7.517,228.24876
9509,2017-09-16 21:20:33,19456,2.5,18.1459,51.174097,39.4121,18.1386,5.581,249.25,106.99,242.31,7.976,226.47267
9509,2017-09-16 21:40:33,19457,2.5,18.101,51.1455,39.4308,18.1031,5.616,250.82,107.59,243.84,8.026,226.63167
9509,2017-09-16 22:00:33,19458,2.5,18.1031,51.164048,39.4449,18.1031,5.569,248.71,106.7,241.78,7.958,226.60138
9509,2017-09-16 22:20:33,19459,2.5,18.0666,51.130697,39.4512,18.0666,5.558,248.22,106.42,241.3,7.943,226.74402
9509,2017-09-16 22:40:33,19460,2.5,18.0119,50.997915,39.3886,18.0146,5.514,246.25,105.43,239.39,7.88,227.06889
9509,2017-09-16 23:00:33,19461,2.5,18.0163,51.005581,39.391,18.0123,5.419,242.03,103.63,235.29,7.745,227.04672
9509,2017-09-16 23:20:33,19462,2.5,18.014,51.017253,39.4034,18.0133,5.385,240.51,102.98,233.81,7.696,227.03744
9509,2017-09-16 23:40:33,19463,2.5,18.0055,51.026281,39.4195,18.0056,5.311,237.2,101.56,230.59,7.59,227.04822
9509,2017-09-17 00:00:33,19464,2.5,17.9667,51.010136,39.443,17.9672,5.281,235.85,100.92,229.27,7.547,227.17473
9509,2017-09-17 00:20:33,19465,2.5,17.9141,50.973371,39.4621,17.9172,5.246,234.28,100.16,227.74,7.497,227.36643
9509,2017-09-17 00:40:33,19466,2.5,17.8846,50.94821,39.4687,17.8859,5.142,229.62,98.12,223.21,7.348,227.47997
9509,2017-09-17 01:00:33,19467,2.5,17.2748,49.941989,39.1776,17.3113,4.839,216.12,91.14,210.1,6.916,230.52759
9509,2017-09-17 01:20:34,19468,2.5,16.8801,49.274351,38.9695,16.8907,4.672,208.64,87.21,202.84,6.676,232.57014
9509,2017-09-17 01:40:35,19469,2.5,16.5322,48.724938,38.8174,16.534,4.735,211.44,87.72,205.57,6.766,234.34637
9509,2017-09-17 02:00:36,19470,2.5,16.7319,49.075842,38.9367,16.7186,4.729,211.22,88.03,205.34,6.759,233.27253
9509,2017-09-17 02:20:35,19471,2.5,16.5246,48.723542,38.8235,16.5283,4.697,209.77,87.02,203.94,6.712,234.37013
9509,2017-09-17 02:40:36,19472,2.5,16.5534,48.798219,38.8624,16.5506,4.67,208.56,86.59,202.77,6.674,234.18009
9509,2017-09-17 03:00:36,19473,2.5,16.4775,48.664079,38.8161,16.4799,4.677,208.9,86.57,203.09,6.685,234.59139
9509,2017-09-17 03:20:36,19474,2.5,16.4754,48.673391,38.8265,16.4767,4.691,209.52,86.83,203.7,6.704,234.58402
9509,2017-09-17 03:40:36,19475,2.5,16.4372,48.633764,38.8282,16.4385,4.624,206.51,85.52,200.77,6.608,234.75143
9509,2017-09-17 04:00:36,19476,2.5,16.4263,48.626386,38.8322,16.4275,4.561,203.68,84.34,198.02,6.518,234.79344
9509,2017-09-17 04:20:36,19477,2.5,16.7868,49.052008,38.862,16.7763,4.529,202.24,84.34,196.63,6.472,233.15009
9509,2017-09-17 04:40:35,19478,2.5,16.8288,49.115479,38.8777,16.8236,4.554,203.4,84.9,197.76,6.509,232.94023
9509,2017-09-17 05:00:35,19479,2.5,16.8359,49.146863,38.8988,16.8323,4.532,202.4,84.5,196.78,6.477,232.87571
9509,2017-09-17 05:20:35,19480,2.5,16.8104,49.129838,38.9085,16.8125,4.608,205.79,85.88,200.08,6.585,232.97245
9509,2017-09-17 05:40:35,19481,2.5,16.7889,49.108141,38.9101,16.7909,4.542,202.86,84.62,197.22,6.491,233.06442
9509,2017-09-17 06:00:35,19482,2.5,16.7766,49.092922,38.9084,16.7774,4.627,206.64,86.18,200.9,6.612,233.12085
9509,2017-09-17 06:20:35,19483,2.5,16.7642,49.084514,38.913,16.7654,4.663,208.23,86.82,202.45,6.663,233.16835
9509,2017-09-17 06:40:35,19484,2.5,16.7373,49.047812,38.9064,16.738,4.678,208.93,87.07,203.13,6.686,233.29715
9509,2017-09-17 07:00:35,19485,2.5,16.6579,48.94611,38.8929,16.6621,4.626,206.58,85.95,200.84,6.611,233.66898
9509,2017-09-17 07:20:36,19486,2.5,16.5946,48.867012,38.8838,16.5986,4.693,209.61,87.1,203.78,6.707,233.9632
9509,2017-09-17 07:40:36,19487,2.5,16.587,48.85329,38.879,16.5902,4.704,210.07,87.27,204.23,6.722,234.00482
9509,2017-09-17 08:00:36,19488,2.5,16.5215,48.772393,38.8703,16.5256,4.719,210.73,87.44,204.87,6.743,234.30889
9509,2017-09-17 08:20:36,19489,2.5,16.4789,48.723549,38.8681,16.4807,4.746,211.96,87.87,206.06,6.783,234.50168
9509,2017-09-17 08:40:36,19490,2.5,16.4451,48.680445,38.8624,16.442,4.748,212.05,87.85,206.15,6.785,234.6612
9509,2017-09-17 09:00:36,19491,2.5,16.3996,48.613692,38.8468,16.4008,4.764,212.76,88.06,206.84,6.808,234.88894
9509,2017-09-17 09:20:36,19492,2.5,16.3664,48.562723,38.8334,16.3662,4.752,212.2,87.77,206.3,6.79,235.05858
9509,2017-09-17 09:40:36,19493,2.5,16.4973,48.73233,38.858,16.4938,4.768,212.92,88.3,207,6.813,234.43621
9509,2017-09-17 10:00:36,19494,2.5,16.5843,48.8096,38.8425,16.5837,4.776,213.29,88.59,207.37,6.825,234.07512
9509,2017-09-17 10:20:36,19495,2.5,16.7233,49.017524,38.893,16.7184,4.744,211.86,88.26,205.98,6.78,233.38013
9509,2017-09-17 10:40:35,19496,2.5,16.8052,49.089714,38.8777,16.8048,4.641,207.26,86.47,201.5,6.632,233.04407
9509,2017-09-17 11:00:35,19497,2.5,16.8409,49.141987,38.8896,16.8387,4.669,208.5,87.05,202.71,6.672,232.86831
9509,2017-09-17 11:20:35,19498,2.5,17.0688,49.498248,38.9849,17.0633,4.673,208.69,87.56,202.9,6.678,231.7222
9509,2017-09-17 11:40:35,19499,2.5,17.1781,49.66267,39.0245,17.1645,4.79,213.92,89.96,207.98,6.845,231.18551
9509,2017-09-17 12:00:35,19500,2.5,16.971,49.35948,38.9568,16.9971,4.877,217.79,91.19,211.74,6.969,232.19287
9509,2017-09-17 12:20:35,19501,2.5,17.3048,49.768153,38.9948,17.2979,4.85,216.62,91.3,210.62,6.932,230.68454
9509,2017-09-17 12:40:34,19502,2.5,17.3471,49.806358,38.9877,17.348,4.835,215.92,91.07,209.93,6.909,230.51374
9509,2017-09-17 13:00:34,19503,2.5,17.446,49.954538,39.0226,17.4441,4.924,219.89,92.94,213.8,7.036,230.0343
9509,2017-09-17 13:20:34,19504,2.5,17.5634,50.119807,39.0543,17.5432,5.05,225.53,95.55,219.28,7.217,229.48212
9509,2017-09-17 13:40:34,19505,2.5,17.7107,50.32119,39.0887,17.7032,5.18,231.36,98.32,224.95,7.403,228.80163
9509,2017-09-17 14:00:34,19506,2.5,17.6221,50.165603,39.0379,17.6169,5.256,234.74,99.56,228.24,7.512,229.25747
9509,2017-09-17 14:20:34,19507,2.5,17.6123,50.116903,39.0046,17.621,5.317,237.44,100.66,230.87,7.598,229.35095
9509,2017-09-17 14:40:34,19508,2.5,17.5679,50.034845,38.9754,17.5745,5.302,236.79,100.29,230.25,7.577,229.58579
9509,2017-09-17 15:00:34,19509,2.5,17.7027,50.266896,39.049,17.6971,5.378,240.17,102.02,233.53,7.685,228.89754
9509,2017-09-17 15:20:34,19510,2.5,17.7735,50.370033,39.071,17.7729,5.39,240.71,102.4,234.05,7.703,228.56307
9509,2017-09-17 15:40:34,19511,2.5,17.8586,50.500147,39.1026,17.855,5.453,243.54,103.79,236.8,7.793,228.15399
9509,2017-09-17 16:00:33,19512,2.5,17.8829,50.536432,39.1108,17.8707,5.622,251.09,107.06,244.15,8.035,228.03864
9509,2017-09-17 16:20:33,19513,2.5,17.6792,50.231773,39.0408,17.6915,5.825,260.15,110.45,252.95,8.325,229.00997
9509,2017-09-17 16:40:34,19514,2.5,17.7777,50.427684,39.1172,17.7603,5.855,261.47,111.27,254.23,8.367,228.47335
9509,2017-09-17 17:00:34,19515,2.5,17.8374,50.540291,39.1581,17.8333,5.927,264.71,112.8,257.37,8.471,228.15799
9509,2017-09-17 17:20:33,19516,2.5,17.9908,50.809984,39.2453,17.9747,5.801,259.05,110.77,251.87,8.29,227.37759
9509,2017-09-17 17:40:33,19517,2.5,17.7838,50.458748,39.1386,17.7783,5.977,266.96,113.63,259.56,8.542,228.41474
9509,2017-09-17 18:00:34,19518,2.5,17.8946,50.625745,39.1775,17.8919,5.722,255.54,109.03,248.46,8.177,227.88645
9509,2017-09-17 18:20:33,19519,2.5,17.8552,50.558539,39.1568,17.8562,5.597,249.96,106.56,243.04,7.999,228.08458
9509,2017-09-17 18:40:33,19520,2.5,17.7624,50.420327,39.1256,17.7671,5.536,247.26,105.2,240.41,7.912,228.52527
9509,2017-09-17 19:00:34,19521,2.5,17.826,50.52833,39.1586,17.8231,5.551,247.91,105.62,241.04,7.933,228.20511
9509,2017-09-17 19:20:33,19522,2.5,17.2701,49.689156,38.9587,17.2937,5.287,236.1,99.42,229.56,7.555,230.89098
9509,2017-09-17 19:40:34,19523,2.5,17.2931,49.7315,38.9739,17.2954,5.242,234.09,98.63,227.61,7.491,230.7681
9509,2017-09-17 20:00:34,19524,2.5,17.3251,49.782855,38.9882,17.3291,5.314,237.33,100.06,230.75,7.594,230.60753
9509,2017-09-17 20:20:34,19525,2.5,16.8485,49.030514,38.7829,16.8867,5.107,228.09,95.18,221.78,7.299,233.00441
9509,2017-09-17 20:40:35,19526,2.5,16.6427,48.689528,38.6782,16.6511,4.999,223.27,92.74,217.1,7.144,234.07898
9509,2017-09-17 21:00:36,19527,2.5,16.5501,48.543029,38.6368,16.5542,4.874,217.69,90.25,211.68,6.966,234.55568
9509,2017-09-17 21:20:36,19528,2.5,16.9951,49.283427,38.8658,16.9699,4.83,215.71,90.31,209.73,6.903,232.23156
9509,2017-09-17 21:40:35,19529,2.5,17.0309,49.319533,38.8631,17.0201,5.067,226.31,94.81,220.04,7.242,232.07932
9509,2017-09-17 22:00:35,19530,2.5,17.0074,49.316995,38.8836,17.0051,5.02,224.18,93.89,217.97,7.174,232.14945
9509,2017-09-17 22:20:35,19531,2.5,17.1305,49.524166,38.948,17.1254,5.019,224.17,94.14,217.95,7.173,231.51225
9509,2017-09-17 22:40:35,19532,2.5,17.1237,49.513447,38.9451,17.1218,5.108,228.14,95.8,221.82,7.3,231.54639
9509,2017-09-17 23:00:35,19533,2.5,16.8639,49.135572,38.8616,16.8855,5.073,226.58,94.62,220.29,7.25,232.81218
9509,2017-09-17 23:20:35,19534,2.5,16.9121,49.197952,38.8703,16.913,4.904,219.03,91.56,212.96,7.009,232.58708
9509,2017-09-17 23:40:35,19535,2.5,16.9022,49.188667,38.8717,16.9056,4.89,218.41,91.28,212.35,6.989,232.62832
9509,2017-09-18 00:00:35,19536,2.5,16.9764,49.308439,38.9061,16.9686,4.856,216.88,90.79,210.87,6.94,232.2491
9509,2017-09-18 00:20:35,19537,2.5,17.0167,49.379413,38.9301,17.0138,4.939,220.56,92.42,214.44,7.058,232.03565
9509,2017-09-18 00:40:35,19538,2.5,17.0516,49.43329,38.944,17.0473,5.005,223.54,93.74,217.34,7.153,231.86164
9509,2017-09-18 01:00:35,19539,2.5,17.0305,49.407453,38.9415,17.0311,4.982,222.51,93.27,216.34,7.12,231.95728
9509,2017-09-18 01:20:35,19540,2.5,17.0224,49.394738,38.9381,17.023,4.943,220.78,92.52,214.65,7.065,231.99791
9509,2017-09-18 01:40:35,19541,2.5,16.9853,49.337801,38.9236,16.9869,4.933,220.32,92.26,214.2,7.05,232.18285
9509,2017-09-18 02:00:35,19542,2.5,16.9662,49.312922,38.92,16.9679,4.907,219.16,91.74,213.08,7.013,232.27166
9509,2017-09-18 02:20:35,19543,2.5,16.947,49.283234,38.9123,16.9484,4.982,222.47,93.09,216.3,7.119,232.36798
9509,2017-09-18 02:40:35,19544,2.5,16.9417,49.27929,38.9139,16.9418,4.897,218.71,91.5,212.64,6.998,232.38857
9509,2017-09-18 03:00:35,19545,2.5,16.9309,49.272004,38.9179,16.9315,4.811,214.84,89.87,208.88,6.875,232.42937
9509,2017-09-18 03:20:35,19546,2.5,16.918,49.254891,38.9152,16.9186,4.815,215.05,89.93,209.08,6.882,232.49008
9509,2017-09-18 03:40:35,19547,2.5,16.8875,49.217468,38.9116,16.8891,4.82,215.27,89.97,209.29,6.888,232.62937
9509,2017-09-18 04:00:35,19548,2.5,17.2581,49.716135,38.9942,17.2213,4.779,213.45,89.88,207.53,6.83,230.88738
9509,2017-09-18 04:20:34,19549,2.5,17.3463,49.827786,39.0073,17.3395,4.912,219.37,92.54,213.29,7.02,230.48634
9509,2017-09-18 04:40:34,19550,2.5,17.2844,49.748149,38.997,17.2886,4.892,218.48,92.05,212.42,6.991,230.76936
9509,2017-09-18 05:00:34,19551,2.5,17.2889,49.759158,39.0023,17.2887,4.91,219.27,92.39,213.19,7.017,230.74148
9509,2017-09-18 05:20:34,19552,2.5,17.2051,49.650994,38.9879,17.2103,4.959,221.45,93.15,215.3,7.086,231.12602
9509,2017-09-18 05:40:35,19553,2.5,17.112,49.539379,38.9795,17.1148,4.955,221.3,92.92,215.15,7.081,231.54321
9509,2017-09-18 06:00:35,19554,2.5,17.0787,49.507357,38.9834,17.0798,4.95,221.07,92.77,214.93,7.074,231.68158
9509,2017-09-18 06:20:35,19555,2.5,17.0646,49.493492,38.9848,17.0627,4.912,219.38,92.04,213.29,7.02,231.74074
9509,2017-09-18 06:40:35,19556,2.5,17.0952,49.541794,38.9979,17.0924,4.897,218.7,91.81,212.63,6.998,231.58688
9509,2017-09-18 07:00:35,19557,2.5,17.1222,49.576173,39.0021,17.1178,4.886,218.22,91.66,212.16,6.983,231.46298
9509,2017-09-18 07:20:35,19558,2.5,17.1226,49.57262,38.9986,17.1229,4.908,219.19,92.06,213.1,7.014,231.46697
9509,2017-09-18 07:40:35,19559,2.5,17.0874,49.4959,38.9648,17.0886,4.808,214.71,90.11,208.75,6.871,231.6731
9509,2017-09-18 08:00:35,19560,2.5,17.0318,49.39487,38.9291,17.0357,4.857,216.91,90.91,210.9,6.941,231.97128
9509,2017-09-18 08:20:35,19561,2.5,16.9935,49.303889,38.8855,16.9956,4.782,213.59,89.43,207.67,6.835,232.20719
9509,2017-09-18 08:40:35,19562,2.5,17.0235,49.34201,38.8903,17.0247,4.743,211.81,88.74,205.94,6.778,232.06894
9509,2017-09-18 09:00:35,19563,2.5,17.0082,49.337463,38.9011,17.0085,4.749,212.11,88.85,206.23,6.787,232.11854
9509,2017-09-18 09:20:35,19564,2.5,17.0167,49.401565,38.9497,17.0168,4.857,216.94,90.91,210.92,6.942,232.00458
9509,2017-09-18 09:40:35,19565,2.5,17.1152,49.575035,39.0079,17.1078,4.876,217.75,91.46,211.7,6.968,231.48421
9509,2017-09-18 10:00:35,19566,2.5,17.1529,49.608483,39.001,17.1518,4.914,219.44,92.23,213.35,7.022,231.33181
9509,2017-09-18 10:20:35,19567,2.5,17.1477,49.583074,38.9835,17.1502,4.922,219.84,92.37,213.74,7.035,231.38178
9509,2017-09-18 10:40:35,19568,2.5,17.1641,49.611297,38.9926,17.1644,4.893,218.53,91.86,212.47,6.993,231.29634
9509,2017-09-18 11:00:35,19569,2.5,17.1605,49.584748,38.9726,17.1612,4.847,216.47,90.98,210.47,6.927,231.34352
9509,2017-09-18 11:20:35,19570,2.5,17.1613,49.571877,38.9604,17.1619,4.849,216.57,91.01,210.56,6.93,231.35926
9509,2017-09-18 11:40:35,19571,2.5,17.1637,49.571206,38.9575,17.1642,4.902,218.91,92,212.84,7.005,231.3534
9509,2017-09-18 12:00:35,19572,2.5,17.1618,49.586893,38.9732,17.1684,4.824,215.45,90.55,209.48,6.894,231.33689
9509,2017-09-18 12:20:35,19573,2.5,17.1284,49.523094,38.9491,17.1365,4.764,212.75,89.35,206.85,6.808,231.51957
9509,2017-09-18 12:40:35,19574,2.5,17.1588,49.547548,38.9412,17.1492,4.685,209.23,87.91,203.43,6.695,231.39996
9509,2017-09-18 13:00:35,19575,2.5,17.2618,49.650918,38.933,17.2589,4.688,209.37,88.14,203.57,6.7,230.96735
9509,2017-09-18 13:20:34,19576,2.5,17.3135,49.717871,38.942,17.3124,4.737,211.57,89.16,205.72,6.77,230.72976
9509,2017-09-18 13:40:34,19577,2.5,17.3935,49.8306,38.9642,17.3843,4.802,214.47,90.53,208.53,6.863,230.351
9509,2017-09-18 14:00:34,19578,2.5,17.4498,49.890531,38.9625,17.4483,4.872,217.6,91.95,211.58,6.963,230.11154
9509,2017-09-18 14:20:34,19579,2.5,17.5309,49.972482,38.9564,17.5301,4.924,219.88,93.05,213.81,7.036,229.7739
9509,2017-09-18 14:40:34,19580,2.5,17.5857,50.070583,38.9896,17.6021,5.106,228.05,96.62,221.74,7.297,229.48765
9509,2017-09-18 15:00:34,19581,2.5,17.4658,49.934496,38.9858,17.472,5.009,223.72,94.57,217.52,7.159,230.00677
9509,2017-09-18 15:20:34,19582,2.5,17.6463,50.099726,38.9568,17.6198,5.167,230.75,97.86,224.38,7.384,229.28027
9509,2017-09-18 15:40:34,19583,2.5,17.5034,49.98372,38.9928,17.5096,5.047,225.42,95.36,219.18,7.213,229.83488
9509,2017-09-18 16:00:34,19584,2.5,17.5651,50.047902,38.9896,17.5708,4.985,222.64,94.3,216.48,7.124,229.57576
9509,2017-09-18 16:20:34,19585,2.5,17.5027,49.967241,38.9789,17.5104,4.956,221.32,93.62,215.19,7.082,229.85918
9509,2017-09-18 16:40:34,19586,2.5,17.4737,49.93631,38.9798,17.4744,5.037,224.96,95.11,218.74,7.199,229.98234
9509,2017-09-18 17:00:34,19587,2.5,17.5031,49.974908,38.9853,17.5009,5.074,226.61,95.86,220.34,7.251,229.84769
9509,2017-09-18 17:20:34,19588,2.5,17.5087,49.991926,38.9948,17.5105,5.078,226.77,95.95,220.5,7.257,229.80876
9509,2017-09-18 17:40:34,19589,2.5,17.5286,50.039832,39.0178,17.5287,5.218,233.06,98.66,226.6,7.458,229.68804
9509,2017-09-18 18:00:34,19590,2.5,17.5091,50.030413,39.0283,17.5072,5.244,234.18,99.1,227.69,7.494,229.7548
9509,2017-09-18 18:20:34,19591,2.5,17.4694,49.984398,39.0262,17.4695,5.173,231.04,97.7,224.64,7.393,229.92827
9509,2017-09-18 18:40:34,19592,2.5,17.4461,49.966913,39.0333,17.4471,5.152,230.09,97.26,223.71,7.363,230.01681
9509,2017-09-18 19:00:34,19593,2.5,17.4705,50.020729,39.0571,17.472,5.105,227.98,96.42,221.66,7.295,229.87523
9509,2017-09-18 19:20:34,19594,2.5,17.4717,50.013192,39.0493,17.4706,5.17,230.9,97.66,224.5,7.389,229.88217
9509,2017-09-18 19:40:34,19595,2.5,17.4305,49.962611,39.0447,17.4331,5.26,234.93,99.28,228.41,7.518,230.06628
9509,2017-09-18 20:00:34,19596,2.5,17.4395,49.993283,39.063,17.4383,5.346,238.74,100.92,232.12,7.639,229.99906
9509,2017-09-18 20:20:34,19597,2.5,17.4118,49.955485,39.0565,17.4128,5.327,237.92,100.52,231.32,7.613,230.12789
9509,2017-09-18 20:40:34,19598,2.5,17.3965,49.9454,39.0624,17.3971,5.324,237.77,100.43,231.17,7.609,230.18433
9509,2017-09-18 21:00:34,19599,2.5,16.6797,48.784484,38.7271,16.681,4.884,218.14,90.7,212.1,6.98,233.83684
9509,2017-09-18 21:20:35,19600,2.5,16.6329,48.715941,38.7113,16.6444,4.923,219.87,91.33,213.78,7.036,234.06939
9509,2017-09-18 21:40:36,19601,2.5,17.0528,49.418361,38.9296,17.0319,5.002,223.38,93.66,217.18,7.148,231.87915
9509,2017-09-18 22:00:35,19602,2.5,17.3256,49.875966,39.0699,17.3218,5.302,236.78,99.88,230.2,7.577,230.47763
9509,2017-09-18 22:20:34,19603,2.5,17.286,49.832632,39.0701,17.2848,5.222,233.2,98.3,226.73,7.462,230.64801
9509,2017-09-18 22:40:34,19604,2.5,17.3078,49.8632,39.0759,17.3079,5.268,235.28,99.22,228.74,7.529,230.5448
9509,2017-09-18 23:00:34,19605,2.5,17.2673,49.804959,39.0638,17.2686,5.151,230.05,96.93,223.66,7.362,230.73851
9509,2017-09-18 23:20:34,19606,2.5,17.1691,49.646237,39.0186,17.1683,5.052,225.64,94.87,219.38,7.221,231.23361
9509,2017-09-18 23:40:35,19607,2.5,16.5685,48.719277,38.7769,16.5787,4.773,213.15,88.47,207.24,6.821,234.25001
9509,2017-09-19 00:00:36,19608,2.5,17.0678,49.537979,39.0211,17.0357,4.797,214.23,89.9,208.27,6.855,231.66928
9509,2017-09-19 00:20:35,19609,2.5,17.136,49.655096,39.0587,17.132,4.942,220.71,92.76,214.57,7.063,231.3141
9509,2017-09-19 00:40:35,19610,2.5,16.9846,49.445553,39.02,17.003,4.879,217.9,91.3,211.84,6.973,232.03342
9509,2017-09-19 01:00:35,19611,2.5,16.5051,48.661415,38.7868,16.5151,4.726,211.05,87.5,205.2,6.754,234.51573
9509,2017-09-19 01:20:36,19612,2.5,16.4684,48.603246,38.7703,16.4649,4.692,209.54,86.8,203.72,6.705,234.70533
9509,2017-09-19 01:40:36,19613,2.5,16.6371,48.904187,38.8757,16.628,4.689,209.42,87.09,203.6,6.701,233.78829
9509,2017-09-19 02:00:36,19614,2.5,16.6764,48.992384,38.9163,16.6723,4.694,209.63,87.26,203.81,6.708,233.55007
9509,2017-09-19 02:20:35,19615,2.5,16.7055,49.064099,38.952,16.7182,4.724,210.97,87.89,205.1,6.751,233.36459
9509,2017-09-19 02:40:35,19616,2.5,16.8063,49.235524,39.0067,16.8075,4.749,212.1,88.56,206.19,6.787,232.83433
9509,2017-09-19 03:00:35,19617,2.5,16.8789,49.371538,39.0572,16.8739,4.781,213.52,89.3,207.57,6.833,232.43632
9509,2017-09-19 03:20:35,19618,2.5,16.7248,49.144275,39.0048,16.733,4.717,210.65,87.82,204.78,6.741,233.19549
9509,2017-09-19 03:40:35,19619,2.5,16.8475,49.346988,39.066,16.846,4.767,212.91,89,206.98,6.813,232.5598
9509,2017-09-19 04:00:35,19620,2.5,16.8483,49.358562,39.0754,16.8473,4.771,213.09,89.08,207.15,6.819,232.54102
9509,2017-09-19 04:20:35,19621,2.5,16.7912,49.300042,39.0791,16.7921,4.759,212.54,88.76,206.61,6.801,232.78584
9509,2017-09-19 04:40:35,19622,2.5,16.7206,49.231795,39.0872,16.7217,4.76,212.58,88.66,206.64,6.802,233.08307
9509,2017-09-19 05:00:35,19623,2.5,16.6413,49.162655,39.103,16.6449,4.739,211.66,88.15,205.75,6.773,233.40715
9509,2017-09-19 05:20:36,19624,2.5,16.6289,49.148564,39.1025,16.6317,4.718,210.72,87.73,204.83,6.743,233.46259
9509,2017-09-19 05:40:36,19625,2.5,16.4801,48.887618,39.0143,16.4908,4.7,209.9,87.1,204.04,6.717,234.2622
9509,2017-09-19 06:00:36,19626,2.5,16.3325,48.641891,38.938,16.3424,4.668,208.47,86.22,202.65,6.671,235.04211
9509,2017-09-19 06:20:36,19627,2.5,16.2301,48.460663,38.875,16.2357,4.684,209.19,86.32,203.36,6.694,235.6022
9509,2017-09-19 06:40:36,19628,2.5,16.2561,48.523344,38.9061,16.2548,4.705,210.1,86.75,204.24,6.723,235.43551
9509,2017-09-19 07:00:36,19629,2.5,16.27,48.568119,38.9328,16.2698,4.713,210.46,86.94,204.59,6.735,235.33005
9509,2017-09-19 07:20:36,19630,2.5,16.2881,48.612911,38.9555,16.2882,4.704,210.08,86.82,204.21,6.722,235.21263
9509,2017-09-19 07:40:36,19631,2.5,16.292,48.617099,38.9553,16.2918,4.725,211,87.21,205.11,6.752,235.19503
9509,2017-09-19 08:00:36,19632,2.5,16.3167,48.672018,38.9806,16.3168,4.743,211.8,87.6,205.89,6.778,235.04405
9509,2017-09-19 08:20:36,19633,2.5,16.3095,48.664637,38.9811,16.3113,4.753,212.27,87.77,206.34,6.792,235.07564
9509,2017-09-19 08:40:36,19634,2.5,16.4233,48.863574,39.0484,16.4204,4.768,212.92,88.27,206.97,6.813,234.45986
9509,2017-09-19 09:00:36,19635,2.5,16.5047,49.06413,39.1488,16.5025,4.834,215.89,89.7,209.84,6.908,233.93812
9509,2017-09-19 09:20:36,19636,2.5,16.3593,48.697487,38.9618,16.3648,4.839,216.1,89.43,210.07,6.915,234.88422
9509,2017-09-19 09:40:36,19637,2.5,16.3999,48.796577,39.0112,16.4005,4.871,217.54,90.13,211.47,6.961,234.62401
9509,2017-09-19 10:00:36,19638,2.5,16.4333,48.899753,39.0711,16.431,4.923,219.88,91.19,213.73,7.036,234.3789
9509,2017-09-19 10:20:36,19639,2.5,16.397,48.841928,39.0548,16.3988,4.975,222.16,92.06,215.95,7.109,234.56666
9509,2017-09-19 10:40:36,19640,2.5,16.3426,48.711793,38.9911,16.3484,5.015,223.95,92.67,217.69,7.166,234.91177
9509,2017-09-19 11:00:36,19641,2.5,16.3515,48.750986,39.0176,16.3537,5.052,225.64,93.4,219.33,7.22,234.82911
9509,2017-09-19 11:20:36,19642,2.5,16.3757,48.822617,39.0584,16.3828,5.084,227.07,94.06,220.72,7.266,234.65594
9509,2017-09-19 11:40:36,19643,2.5,16.3828,48.84213,39.069,16.3803,5.114,228.41,94.63,222.02,7.309,234.60736
