site,deployment,file,seafet_no,time_GMT,V_batt,V_therm,V_int,V_ext,E0int25,E0ext25,SF_T_degrC,sal_AVGdiscr,TA_AVGdiscr,pHint_tot,pHext_tot,pH_diff_IntExt
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 17:20:01,10.75,1.442568,0.053483,-0.910908,-0.420017269,-1.422828648,12.10635105,35.56,2709.341,8.114882274,8.250488476,-0.135606202
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 17:40:01,10.75,1.443289,0.053438,-0.910947,-0.420017269,-1.422828648,12.08804734,35.56,2709.341,8.114251835,8.250088534,-0.135836699
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 18:00:01,10.75,1.447555,0.052777,-0.911645,-0.420017269,-1.422828648,11.97984065,35.56,2709.341,8.103541822,8.239460171,-0.135918349
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 18:20:01,10.75,1.456669,0.051729,-0.912822,-0.420017269,-1.422828648,11.74918763,35.56,2709.341,8.087071043,8.222273227,-0.135202184
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 18:40:01,10.75,1.459549,0.05136,-0.91322,-0.420017269,-1.422828648,11.67644772,35.56,2709.341,8.081190012,8.216371792,-0.13518178
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 19:00:01,10.74,1.460261,0.051551,-0.913104,-0.420017269,-1.422828648,11.65847546,35.56,2709.341,8.084729659,8.218705947,-0.133976288
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 19:20:01,10.74,1.46084,0.051757,-0.913012,-0.420017269,-1.422828648,11.64386349,35.56,2709.341,8.088505237,8.220562975,-0.132057737
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 19:40:01,10.74,1.46121,0.051768,-0.913055,-0.420017269,-1.422828648,11.63452742,35.56,2709.341,8.088783162,8.219948343,-0.131165182
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 20:00:01,10.74,1.455426,0.053073,-0.911707,-0.420017269,-1.422828648,11.78060345,35.56,2709.341,8.110563812,8.24150257,-0.130938759
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 20:20:01,10.74,1.454985,0.053061,-0.911713,-0.420017269,-1.422828648,11.79175249,35.56,2709.341,8.110251332,8.241220813,-0.130969481
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 20:40:01,10.74,1.454501,0.052352,-0.912396,-0.420017269,-1.422828648,11.80399052,35.56,2709.341,8.097601589,8.228948143,-0.131346554
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 21:00:01,10.74,1.454549,0.052343,-0.91237,-0.420017269,-1.422828648,11.80277675,35.56,2709.341,8.097453266,8.229427063,-0.131973797
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 21:20:00,10.74,1.456551,0.052297,-0.912439,-0.420017269,-1.422828648,11.75216943,35.56,2709.341,8.097092245,8.229001625,-0.13190938
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 21:40:01,10.73,1.452148,0.05309,-0.911609,-0.420017269,-1.422828648,11.86351479,35.56,2709.341,8.110119214,8.24192942,-0.131810206
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 22:00:01,10.73,1.45211,0.0532,-0.911513,-0.420017269,-1.422828648,11.86447647,35.56,2709.341,8.112055675,8.243611811,-0.131556135
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 22:20:01,10.73,1.451873,0.053204,-0.911428,-0.420017269,-1.422828648,11.87047458,35.56,2709.341,8.112072464,8.245020261,-0.132947797
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 22:40:01,10.73,1.45163,0.053539,-0.911079,-0.420017269,-1.422828648,11.87662504,35.56,2709.341,8.117940626,8.251094295,-0.133153669
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 23:00:01,10.73,1.451237,0.053551,-0.911052,-0.420017269,-1.422828648,11.88657315,35.56,2709.341,8.118063139,8.251414607,-0.133351469
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 23:20:01,10.73,1.451305,0.053675,-0.910928,-0.420017269,-1.422828648,11.88485175,35.56,2709.341,8.12027116,8.253634297,-0.133363137
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/15 23:40:01,10.73,1.451565,0.05348,-0.911137,-0.420017269,-1.422828648,11.87827031,35.56,2709.341,8.116882564,8.250042765,-0.133160201
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 00:00:01,10.73,1.451454,0.053708,-0.91095,-0.420017269,-1.422828648,11.88108001,35.56,2709.341,8.120888684,8.253304892,-0.132416208
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 00:20:01,10.73,1.451479,0.054093,-0.910548,-0.420017269,-1.422828648,11.88044719,35.56,2709.341,8.127701876,8.260422961,-0.132721085
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 00:40:01,10.72,1.451183,0.054069,-0.910564,-0.420017269,-1.422828648,11.88794017,35.56,2709.341,8.127209733,8.260021496,-0.132811763
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 01:00:01,10.72,1.452085,0.0539,-0.910755,-0.420017269,-1.422828648,11.86510916,35.56,2709.341,8.12442789,8.257005339,-0.132577449
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 01:20:01,10.72,1.452614,0.053345,-0.911311,-0.420017269,-1.422828648,11.85172258,35.56,2709.341,8.114734494,8.24738494,-0.132650446
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 01:40:01,10.72,1.455514,0.052701,-0.911971,-0.420017269,-1.422828648,11.77837889,35.56,2709.341,8.104003837,8.236867955,-0.132864118
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 02:00:01,10.72,1.457368,0.05184,-0.912826,-0.420017269,-1.422828648,11.73152667,35.56,2709.341,8.089192099,8.222479472,-0.133287373
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 02:20:01,10.72,1.458216,0.052054,-0.912614,-0.420017269,-1.422828648,11.71010656,35.56,2709.341,8.09316928,8.226566222,-0.133396942
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 02:40:01,10.72,1.459302,0.051821,-0.91289,-0.420017269,-1.422828648,11.68268346,35.56,2709.341,8.089291528,8.222113168,-0.13282164
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 03:00:01,10.72,1.460082,0.051706,-0.913042,-0.420017269,-1.422828648,11.66299337,35.56,2709.341,8.0874322,8.219732264,-0.132300063
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 03:20:01,10.71,1.460338,0.05196,-0.912788,-0.420017269,-1.422828648,11.65653209,35.56,2709.341,8.091984492,8.224328229,-0.132343737
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 03:40:01,10.71,1.462709,0.051863,-0.912939,-0.420017269,-1.422828648,11.5967153,35.56,2709.341,8.090801884,8.222594086,-0.131792202
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 04:00:01,10.71,1.463637,0.051488,-0.91334,-0.420017269,-1.422828648,11.5733159,35.56,2709.341,8.084372972,8.215862959,-0.131489987
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 04:20:01,10.71,1.466663,0.050875,-0.913999,-0.420017269,-1.422828648,11.49706483,35.56,2709.341,8.074198659,8.205388789,-0.131190131
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 04:40:01,10.71,1.471607,0.050317,-0.914634,-0.420017269,-1.422828648,11.37264322,35.56,2709.341,8.065418948,8.196083929,-0.130664981
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 05:00:01,10.71,1.474254,0.04949,-0.915489,-0.420017269,-1.422828648,11.30610932,35.56,2709.341,8.051355219,8.181972039,-0.13061682
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 05:20:01,10.71,1.471073,0.050491,-0.914453,-0.420017269,-1.422828648,11.38607244,35.56,2709.341,8.068382148,8.199080683,-0.130698534
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 05:40:01,10.71,1.476407,0.049392,-0.915614,-0.420017269,-1.422828648,11.25203367,35.56,2709.341,8.050094395,8.180596567,-0.130502172
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 06:00:01,10.7,1.477369,0.049007,-0.916012,-0.420017269,-1.422828648,11.22788357,35.56,2709.341,8.043483703,8.17391788,-0.130434177
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 06:20:01,10.7,1.478451,0.048843,-0.916223,-0.420017269,-1.422828648,11.20072973,35.56,2709.341,8.040815182,8.170598871,-0.129783689
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 06:40:01,10.7,1.477643,0.049185,-0.915826,-0.420017269,-1.422828648,11.2210064,35.56,2709.341,8.046698686,8.17732088,-0.130622194
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 07:00:01,10.7,1.477004,0.049176,-0.915837,-0.420017269,-1.422828648,11.23704569,35.56,2709.341,8.046398313,8.176877222,-0.130478908
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 07:20:01,10.7,1.475769,0.049378,-0.915629,-0.420017269,-1.422828648,11.2680541,35.56,2709.341,8.04970543,8.180082139,-0.130376709
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 07:40:01,10.7,1.474987,0.04946,-0.915535,-0.420017269,-1.422828648,11.28769484,35.56,2709.341,8.050985671,8.181442898,-0.130457227
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 08:00:01,10.7,1.473822,0.049763,-0.915216,-0.420017269,-1.422828648,11.31696407,35.56,2709.341,8.056096413,8.186640188,-0.130543775
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 08:20:01,10.7,1.46883,0.050609,-0.914357,-0.420017269,-1.422828648,11.44250533,35.56,2709.341,8.069972204,8.199901002,-0.129928798
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 08:40:01,10.69,1.47015,0.050067,-0.914912,-0.420017269,-1.422828648,11.40928979,35.56,2709.341,8.060667096,8.190589366,-0.12992227
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 09:00:01,10.69,1.469776,0.049954,-0.915005,-0.420017269,-1.422828648,11.41869943,35.56,2709.341,8.058582758,8.188795874,-0.130213115
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 09:20:01,10.69,1.468754,0.05002,-0.914946,-0.420017269,-1.422828648,11.44441817,35.56,2709.341,8.05952474,8.189440653,-0.129915913
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 09:40:01,10.69,1.466704,0.050228,-0.914716,-0.420017269,-1.422828648,11.4960322,35.56,2709.341,8.062752265,8.192709965,-0.1299577
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 10:00:01,10.69,1.463495,0.050525,-0.91436,-0.420017269,-1.422828648,11.57689595,35.56,2709.341,8.067295394,8.197752279,-0.130456884
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 10:20:01,10.69,1.458968,0.050842,-0.914205,-0.420017269,-1.422828648,11.6911164,35.56,2709.341,8.071894358,8.198713944,-0.126819586
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 10:40:01,10.69,1.45372,0.051209,-0.913778,-0.420017269,-1.422828648,11.82374242,35.56,2709.341,8.077210649,8.204196774,-0.126986125
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 11:00:01,10.69,1.454221,0.051302,-0.913768,-0.420017269,-1.422828648,11.81107128,35.56,2709.341,8.078967879,8.20457161,-0.125603731
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 11:20:01,10.69,1.448772,0.052325,-0.912626,-0.420017269,-1.422828648,11.94900038,35.56,2709.341,8.095827933,8.222604378,-0.126776445
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 11:40:01,10.69,1.437803,0.053192,-0.911639,-0.420017269,-1.422828648,12.22743258,35.56,2709.341,8.108654412,8.235666246,-0.127011834
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 12:00:01,10.69,1.433375,0.053608,-0.911245,-0.420017269,-1.422828648,12.34013075,35.56,2709.341,8.1149877,8.240846833,-0.125859134
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 12:20:01,10.68,1.437266,0.052713,-0.912124,-0.420017269,-1.422828648,12.24109062,35.56,2709.341,8.100073043,8.22688632,-0.126813277
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 12:40:01,10.68,1.441604,0.05236,-0.9126,-0.420017269,-1.422828648,12.13083079,35.56,2709.341,8.094822887,8.220210483,-0.125387596
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 13:00:01,10.68,1.444785,0.052097,-0.912898,-0.420017269,-1.422828648,12.05008348,35.56,2709.341,8.090896171,8.216211565,-0.125315393
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 13:20:01,10.68,1.444582,0.052285,-0.912768,-0.420017269,-1.422828648,12.05523385,35.56,2709.341,8.094172402,8.218428056,-0.124255655
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 13:40:01,10.68,1.445206,0.052315,-0.912699,-0.420017269,-1.422828648,12.03940331,35.56,2709.341,8.094843846,8.219895684,-0.125051838
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 14:00:01,10.68,1.44637,0.052213,-0.91281,-0.420017269,-1.422828648,12.00988226,35.56,2709.341,8.093304695,8.218397007,-0.125092312
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 14:20:01,10.68,1.446752,0.052347,-0.912675,-0.420017269,-1.422828648,12.00019664,35.56,2709.341,8.095759484,8.220934922,-0.125175439
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 14:40:01,10.68,1.446922,0.052297,-0.912705,-0.420017269,-1.422828648,11.99588669,35.56,2709.341,8.094914249,8.220472304,-0.125558055
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 15:00:01,10.68,1.445642,0.053056,-0.911789,-0.420017269,-1.422828648,12.02834422,35.56,2709.341,8.108037974,8.236151236,-0.128113262
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 15:20:01,10.67,1.443552,0.052883,-0.911951,-0.420017269,-1.422828648,12.0813718,35.56,2709.341,8.104505405,8.232453982,-0.127948576
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 15:40:01,10.67,1.440566,0.05291,-0.91189,-0.420017269,-1.422828648,12.15719878,35.56,2709.341,8.10430313,8.232338611,-0.128035481
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 16:00:01,10.67,1.437021,0.053018,-0.911749,-0.420017269,-1.422828648,12.24732279,35.56,2709.341,8.10540334,8.233410496,-0.128007157
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 16:20:01,10.67,1.436801,0.053039,-0.911716,-0.420017269,-1.422828648,12.25291948,35.56,2709.341,8.105724039,8.233905129,-0.12818109
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 16:40:01,10.67,1.436656,0.05294,-0.911802,-0.420017269,-1.422828648,12.25660844,35.56,2709.341,8.103942803,8.232328421,-0.128385619
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 17:00:01,10.67,1.436447,0.05298,-0.911745,-0.420017269,-1.422828648,12.26192596,35.56,2709.341,8.104601525,8.233251244,-0.12864972
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 17:20:01,10.67,1.436489,0.052955,-0.911713,-0.420017269,-1.422828648,12.26085733,35.56,2709.341,8.104169639,8.233833129,-0.129663491
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 17:40:01,10.67,1.436795,0.052932,-0.911832,-0.420017269,-1.422828648,12.25307212,35.56,2709.341,8.103833192,8.231854318,-0.128021126
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 18:00:01,10.67,1.437124,0.052909,-0.911879,-0.420017269,-1.422828648,12.24470267,35.56,2709.341,8.103501957,8.231156046,-0.127654089
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 18:20:01,10.67,1.437384,0.052826,-0.911961,-0.420017269,-1.422828648,12.23808919,35.56,2709.341,8.10209541,8.229812017,-0.127716607
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 18:40:01,10.66,1.439209,0.052816,-0.911972,-0.420017269,-1.422828648,12.19168449,35.56,2709.341,8.102334013,8.230347661,-0.128013648
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 19:00:01,10.66,1.438875,0.052601,-0.912184,-0.420017269,-1.422828648,12.20017499,35.56,2709.341,8.098460714,8.226469776,-0.128009061
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 19:20:01,10.66,1.441773,0.051982,-0.912865,-0.420017269,-1.422828648,12.12653863,35.56,2709.341,8.088183249,8.215596207,-0.127412958
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 19:40:01,10.66,1.452987,0.051089,-0.913908,-0.420017269,-1.422828648,11.84228507,35.56,2709.341,8.074924049,8.201608128,-0.126684079
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 20:00:01,10.66,1.456728,0.051264,-0.91374,-0.420017269,-1.422828648,11.74769677,35.56,2709.341,8.078858471,8.206057183,-0.127198712
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 20:20:01,10.66,1.456041,0.05143,-0.913618,-0.420017269,-1.422828648,11.7650582,35.56,2709.341,8.081640668,8.207943916,-0.126303248
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 20:40:01,10.66,1.456325,0.051509,-0.913528,-0.420017269,-1.422828648,11.75788065,35.56,2709.341,8.083101935,8.209648181,-0.126546246
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 21:00:01,10.66,1.454489,0.051818,-0.913232,-0.420017269,-1.422828648,11.80429397,35.56,2709.341,8.088154286,8.214157466,-0.12600318
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 21:20:01,10.66,1.450861,0.052106,-0.912914,-0.420017269,-1.422828648,11.89609216,35.56,2709.341,8.092428587,8.218342636,-0.125914049
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 21:40:01,10.65,1.44904,0.052224,-0.912809,-0.420017269,-1.422828648,11.94221064,35.56,2709.341,8.09410312,8.219475869,-0.12537275
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 22:00:01,10.65,1.450574,0.051855,-0.913142,-0.420017269,-1.422828648,11.90335881,35.56,2709.341,8.087925978,8.214197602,-0.126271624
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 22:20:01,10.65,1.453066,0.051333,-0.913692,-0.420017269,-1.422828648,11.8402864,35.56,2709.341,8.079256724,8.205459139,-0.126202415
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 22:40:01,10.65,1.455478,0.051172,-0.913837,-0.420017269,-1.422828648,11.77928893,35.56,2709.341,8.076950653,8.203847738,-0.126897086
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 23:00:01,10.65,1.451916,0.051758,-0.913277,-0.420017269,-1.422828648,11.86938628,35.56,2709.341,8.08651342,8.212342562,-0.125829141
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 23:20:01,10.65,1.448817,0.052278,-0.912768,-0.420017269,-1.422828648,11.94786026,35.56,2709.341,8.095007272,8.220112053,-0.125104781
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/16 23:40:01,10.65,1.447292,0.052444,-0.912612,-0.420017269,-1.422828648,11.98650707,35.56,2709.341,8.097596255,8.222263241,-0.124666986
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 00:00:01,10.65,1.447365,0.052373,-0.912662,-0.420017269,-1.422828648,11.98465664,35.56,2709.341,8.096357849,8.221408515,-0.125050667
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 00:20:01,10.65,1.447793,0.052163,-0.913001,-0.420017269,-1.422828648,11.97380844,35.56,2709.341,8.092742818,8.215586572,-0.122843754
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 00:40:00,10.65,1.447721,0.052082,-0.912971,-0.420017269,-1.422828648,11.97563326,35.56,2709.341,8.091294792,8.216088254,-0.124793462
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 01:00:01,10.64,1.44834,0.05177,-0.913323,-0.420017269,-1.422828648,11.95994633,35.56,2709.341,8.085919504,8.210111845,-0.12419234
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 01:20:01,10.64,1.450178,0.051605,-0.913535,-0.420017269,-1.422828648,11.91338643,35.56,2709.341,8.083416731,8.207092418,-0.123675687
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 01:40:01,10.64,1.4509,0.051783,-0.913399,-0.420017269,-1.422828648,11.89510476,35.56,2709.341,8.08672648,8.209782898,-0.123056418
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 02:00:01,10.64,1.451905,0.051813,-0.91334,-0.420017269,-1.422828648,11.86966468,35.56,2709.341,8.087483476,8.21122421,-0.123740734
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 02:20:01,10.64,1.452949,0.051858,-0.913324,-0.420017269,-1.422828648,11.84324648,35.56,2709.341,8.088514583,8.211920616,-0.123406034
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 02:40:01,10.64,1.454694,0.052804,-0.912428,-0.420017269,-1.422828648,11.79911025,35.56,2709.341,8.105639682,8.228458835,-0.122819153
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 03:00:01,10.64,1.455754,0.053215,-0.91207,-0.420017269,-1.422828648,11.77231225,35.56,2709.341,8.113150121,8.235212267,-0.122062146
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 03:20:01,10.64,1.458027,0.054251,-0.911037,-0.420017269,-1.422828648,11.7148801,35.56,2709.341,8.131996071,8.254391643,-0.122395572
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 03:40:01,10.64,1.45876,0.054643,-0.910724,-0.420017269,-1.422828648,11.69636853,35.56,2709.341,8.139099676,8.260222028,-0.121122352
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 04:00:01,10.64,1.459997,0.054792,-0.910544,-0.420017269,-1.422828648,11.66513884,35.56,2709.341,8.142020267,8.263901089,-0.121880821
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 04:20:01,10.63,1.460563,0.054619,-0.910751,-0.420017269,-1.422828648,11.65085367,35.56,2709.341,8.139088924,8.260464115,-0.121375191
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 04:40:01,10.63,1.460645,0.054078,-0.911329,-0.420017269,-1.422828648,11.64878431,35.56,2709.341,8.129534126,8.250268466,-0.12073434
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 05:00:01,10.63,1.461131,0.05393,-0.911488,-0.420017269,-1.422828648,11.6365207,35.56,2709.341,8.127026113,8.247648169,-0.120622056
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 05:20:01,10.63,1.459778,0.053765,-0.911605,-0.420017269,-1.422828648,11.67066685,35.56,2709.341,8.123797386,8.245039418,-0.121242032
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 05:40:01,10.63,1.458866,0.053571,-0.911644,-0.420017269,-1.422828648,11.69369192,35.56,2709.341,8.120156731,8.243986468,-0.123829737
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 06:00:01,10.63,1.461542,0.053532,-0.911703,-0.420017269,-1.422828648,11.62615115,35.56,2709.341,8.120076363,8.244006718,-0.123930355
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 06:20:01,10.63,1.465356,0.052377,-0.912917,-0.420017269,-1.422828648,11.52999024,35.56,2709.341,8.100497297,8.224029862,-0.123532566
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 06:40:01,10.63,1.469065,0.051348,-0.914044,-0.420017269,-1.422828648,11.43659092,35.56,2709.341,8.083111806,8.205536261,-0.122424455
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2016/12/17 07:00:01,10.63,1.470088,0.050615,-0.914768,-0.420017269,-1.422828648,11.4108496,35.56,2709.341,8.070358928,8.193115471,-0.122756543
